Thumb,Index,Middle,Ring,Little,Label
0.00,0.00,21.72,12.98,0.00,Ring_bent
8.64,8.64,8.64,32.74,17.34,Ring_bent
10.81,4.31,12.98,32.74,6.47,Ring_bent
10.81,10.81,4.31,19.53,10.81,Ring_bent
0.00,12.98,0.00,30.53,2.15,Ring_bent
8.64,4.31,23.91,28.32,2.15,Ring_bent
0.00,8.64,12.98,19.53,12.98,Ring_bent
0.00,12.98,15.16,28.32,0.00,Ring_bent
0.00,6.47,17.34,21.72,15.16,Ring_bent
0.00,6.47,17.34,21.72,17.34,Ring_bent
6.47,10.81,15.16,23.91,4.31,Ring_bent
10.81,19.53,15.16,37.18,4.31,Ring_bent
10.81,10.81,2.15,15.16,0.00,Ring_bent
15.16,15.16,6.47,34.96,6.47,Ring_bent
0.00,0.00,17.34,21.72,17.34,Ring_bent
0.00,4.31,12.98,34.96,15.16,Ring_bent
12.98,4.31,8.64,17.34,8.64,Ring_bent
2.15,17.34,8.64,19.53,4.31,Ring_bent
2.15,0.00,2.15,34.96,4.31,Ring_bent
6.47,12.98,2.15,23.91,12.98,Ring_bent
0.00,0.00,6.47,23.91,0.00,Ring_bent
4.31,8.64,15.16,19.53,12.98,Ring_bent
6.47,4.31,19.53,30.53,6.47,Ring_bent
0.00,0.00,17.34,23.91,8.64,Ring_bent
0.00,12.98,15.16,30.53,4.31,Ring_bent
10.81,10.81,23.91,34.96,0.00,Ring_bent
0.00,17.34,12.98,15.16,10.81,Ring_bent
12.98,8.64,15.16,19.53,6.47,Ring_bent
0.00,0.00,19.53,32.74,10.81,Ring_bent
6.47,4.31,17.34,37.18,19.53,Ring_bent
12.98,0.00,21.72,26.11,8.64,Ring_bent
6.47,10.81,17.34,39.40,4.31,Ring_bent
15.16,12.98,10.81,32.74,0.00,Ring_bent
0.00,4.31,4.31,32.74,8.64,Ring_bent
15.16,2.15,6.47,28.32,6.47,Ring_bent
17.34,6.47,21.72,26.11,0.00,Ring_bent
4.31,10.81,17.34,28.32,6.47,Ring_bent
12.98,6.47,2.15,26.11,0.00,Ring_bent
0.00,0.00,6.47,15.16,2.15,Ring_bent
4.31,0.00,23.91,26.11,0.00,Ring_bent
0.00,8.64,0.00,39.40,2.15,Ring_bent
6.47,4.31,12.98,28.32,12.98,Ring_bent
0.00,4.31,2.15,34.96,0.00,Ring_bent
0.00,6.47,12.98,28.32,4.31,Ring_bent
4.31,0.00,10.81,26.11,4.31,Ring_bent
0.00,17.34,6.47,37.18,12.98,Ring_bent
15.16,0.00,10.81,34.96,17.34,Ring_bent
4.31,12.98,0.00,12.98,6.47,Ring_bent
0.00,15.16,2.15,37.18,0.00,Ring_bent
10.81,0.00,6.47,19.53,0.00,Ring_bent
6.47,17.34,21.72,12.98,4.31,Ring_bent
10.81,6.47,6.47,39.40,6.47,Ring_bent
4.31,4.31,6.47,10.81,2.15,Ring_bent
15.16,2.15,19.53,15.16,0.00,Ring_bent
0.00,4.31,12.98,26.11,10.81,Ring_bent
6.47,10.81,2.15,34.96,2.15,Ring_bent
0.00,0.00,17.34,34.96,12.98,Ring_bent
4.31,15.16,19.53,32.74,12.98,Ring_bent
26.11,8.64,15.16,30.53,10.81,Ring_bent
4.31,0.00,12.98,37.18,8.64,Ring_bent
0.00,12.98,15.16,17.34,8.64,Ring_bent
15.16,0.00,26.11,32.74,0.00,Ring_bent
8.64,0.00,15.16,48.35,8.64,Ring_bent
17.34,10.81,17.34,26.11,4.31,Ring_bent
10.81,0.00,2.15,34.96,8.64,Ring_bent
8.64,6.47,10.81,15.16,10.81,Ring_bent
0.00,2.15,8.64,30.53,8.64,Ring_bent
0.00,4.31,21.72,34.96,4.31,Ring_bent
4.31,0.00,21.72,30.53,15.16,Ring_bent
23.91,17.34,6.47,30.53,2.15,Ring_bent
12.98,8.64,6.47,32.74,0.00,Ring_bent
2.15,4.31,19.53,34.96,8.64,Ring_bent
10.81,0.00,15.16,23.91,12.98,Ring_bent
4.31,0.00,19.53,26.11,17.34,Ring_bent
10.81,10.81,15.16,23.91,19.53,Ring_bent
4.31,0.00,2.15,17.34,10.81,Ring_bent
0.00,6.47,12.98,32.74,0.00,Ring_bent
17.34,2.15,10.81,17.34,0.00,Ring_bent
12.98,2.15,17.34,21.72,0.00,Ring_bent
0.00,23.91,12.98,26.11,8.64,Ring_bent
6.47,6.47,4.31,28.32,6.47,Ring_bent
0.00,6.47,15.16,32.74,4.31,Ring_bent
8.64,0.00,19.53,8.64,4.31,Ring_bent
0.00,8.64,6.47,34.96,8.64,Ring_bent
0.00,12.98,19.53,17.34,8.64,Ring_bent
2.15,6.47,12.98,8.64,0.00,Ring_bent
15.16,8.64,2.15,12.98,8.64,Ring_bent
0.00,17.34,4.31,28.32,6.47,Ring_bent
8.64,12.98,15.16,19.53,8.64,Ring_bent
10.81,0.00,23.91,23.91,8.64,Ring_bent
0.00,8.64,17.34,23.91,6.47,Ring_bent
15.16,4.31,4.31,23.91,10.81,Ring_bent
10.81,12.98,0.00,28.32,12.98,Ring_bent
0.00,6.47,0.00,8.64,0.00,Ring_bent
6.47,0.00,17.34,30.53,12.98,Ring_bent
10.81,0.00,21.72,21.72,17.34,Ring_bent
12.98,6.47,15.16,37.18,10.81,Ring_bent
17.34,10.81,21.72,28.32,0.00,Ring_bent
10.81,0.00,21.72,28.32,8.64,Ring_bent
0.00,0.00,21.72,32.74,6.47,Ring_bent
0.00,0.00,23.91,15.16,17.34,Ring_bent
8.64,0.00,26.11,12.98,0.00,Ring_bent
8.64,0.00,10.81,32.74,0.00,Ring_bent
2.15,10.81,12.98,32.74,0.00,Ring_bent
10.81,8.64,8.64,10.81,23.91,Ring_bent
4.31,8.64,0.00,28.32,15.16,Ring_bent
6.47,2.15,19.53,59.64,32.74,Little_bent
4.31,8.64,17.34,55.11,34.96,Little_bent
0.00,0.00,4.31,64.19,15.16,Little_bent
6.47,4.31,15.16,41.63,37.18,Little_bent
2.15,6.47,17.34,66.47,12.98,Little_bent
12.98,8.64,17.34,61.91,28.32,Little_bent
10.81,15.16,12.98,55.11,32.74,Little_bent
21.72,8.64,15.16,59.64,19.53,Little_bent
8.64,12.98,6.47,64.19,17.34,Little_bent
8.64,6.47,8.64,57.37,32.74,Little_bent
0.00,0.00,0.00,71.04,17.34,Little_bent
6.47,0.00,10.81,71.04,28.32,Little_bent
12.98,10.81,15.16,57.37,39.40,Little_bent
0.00,0.00,19.53,59.64,23.91,Little_bent
19.53,8.64,8.64,73.33,23.91,Little_bent
0.00,0.00,0.00,73.33,32.74,Little_bent
8.64,2.15,23.91,82.56,26.11,Little_bent
8.64,15.16,0.00,77.94,26.11,Little_bent
0.00,6.47,17.34,59.64,39.40,Little_bent
4.31,2.15,10.81,66.47,28.32,Little_bent
0.00,12.98,12.98,64.19,23.91,Little_bent
12.98,10.81,2.15,84.87,8.64,Little_bent
10.81,0.00,19.53,66.47,30.53,Little_bent
15.16,21.72,15.16,55.11,26.11,Little_bent
6.47,6.47,15.16,64.19,19.53,Little_bent
15.16,4.31,10.81,39.40,26.11,Little_bent
10.81,0.00,23.91,68.75,23.91,Little_bent
0.00,0.00,15.16,71.04,28.32,Little_bent
15.16,8.64,15.16,64.19,39.40,Little_bent
12.98,17.34,21.72,59.64,15.16,Little_bent
12.98,6.47,19.53,59.64,19.53,Little_bent
0.00,19.53,4.31,50.60,19.53,Little_bent
15.16,10.81,8.64,55.11,30.53,Little_bent
8.64,8.64,15.16,48.35,30.53,Little_bent
6.47,10.81,10.81,39.40,21.72,Little_bent
0.00,10.81,15.16,52.85,21.72,Little_bent
12.98,10.81,15.16,57.37,34.96,Little_bent
0.00,8.64,21.72,46.11,21.72,Little_bent
6.47,0.00,15.16,39.40,21.72,Little_bent
10.81,12.98,23.91,50.60,26.11,Little_bent
6.47,0.00,2.15,48.35,10.81,Little_bent
4.31,12.98,19.53,50.60,30.53,Little_bent
17.34,21.72,2.15,59.64,28.32,Little_bent
0.00,8.64,21.72,43.87,28.32,Little_bent
0.00,0.00,17.34,34.96,26.11,Little_bent
10.81,10.81,12.98,59.64,12.98,Little_bent
10.81,0.00,2.15,57.37,30.53,Little_bent
2.15,0.00,17.34,48.35,17.34,Little_bent
0.00,15.16,10.81,46.11,32.74,Little_bent
0.00,2.15,21.72,59.64,12.98,Little_bent
8.64,0.00,8.64,61.91,12.98,Little_bent
15.16,15.16,4.31,52.85,19.53,Little_bent
0.00,4.31,15.16,46.11,28.32,Little_bent
0.00,12.98,21.72,46.11,32.74,Little_bent
0.00,2.15,12.98,61.91,28.32,Little_bent
10.81,4.31,12.98,43.87,23.91,Little_bent
0.00,6.47,19.53,66.47,21.72,Little_bent
8.64,6.47,6.47,66.47,21.72,Little_bent
0.00,0.00,23.91,52.85,23.91,Little_bent
6.47,4.31,0.00,48.35,30.53,Little_bent
6.47,15.16,26.11,50.60,10.81,Little_bent
10.81,4.31,17.34,61.91,19.53,Little_bent
0.00,15.16,0.00,48.35,8.64,Little_bent
17.34,6.47,0.00,48.35,30.53,Little_bent
19.53,2.15,0.00,46.11,15.16,Little_bent
0.00,8.64,6.47,48.35,15.16,Little_bent
10.81,6.47,8.64,48.35,17.34,Little_bent
0.00,4.31,19.53,46.11,28.32,Little_bent
0.00,2.15,4.31,41.63,34.96,Little_bent
8.64,0.00,0.00,39.40,12.98,Little_bent
0.00,0.00,21.72,30.53,30.53,Little_bent
10.81,6.47,8.64,34.96,28.32,Little_bent
4.31,0.00,0.00,34.96,23.91,Little_bent
0.00,0.00,21.72,43.87,10.81,Little_bent
10.81,10.81,12.98,28.32,32.74,Little_bent
10.81,12.98,19.53,30.53,32.74,Little_bent
0.00,2.15,19.53,32.74,12.98,Little_bent
6.47,0.00,23.91,41.63,17.34,Little_bent
0.00,0.00,17.34,17.34,26.11,Little_bent
0.00,15.16,6.47,37.18,12.98,Little_bent
21.72,2.15,10.81,26.11,23.91,Little_bent
6.47,2.15,17.34,37.18,30.53,Little_bent
8.64,17.34,12.98,59.64,34.96,Little_bent
12.98,0.00,30.53,37.18,26.11,Little_bent
15.16,4.31,8.64,34.96,30.53,Little_bent
6.47,4.31,12.98,61.91,37.18,Little_bent
10.81,10.81,19.53,48.35,15.16,Little_bent
8.64,10.81,28.32,52.85,39.40,Little_bent
4.31,0.00,2.15,64.19,30.53,Little_bent
0.00,12.98,6.47,59.64,43.87,Little_bent
10.81,0.00,12.98,61.91,52.85,Little_bent
6.47,6.47,12.98,61.91,32.74,Little_bent
8.64,10.81,17.34,41.63,39.40,Little_bent
8.64,0.00,15.16,32.74,48.35,Little_bent
0.00,2.15,4.31,32.74,50.60,Little_bent
0.00,2.15,6.47,39.40,57.37,Little_bent
4.31,8.64,17.34,32.74,59.64,Little_bent
0.00,0.00,28.32,17.34,59.64,Little_bent
4.31,8.64,0.00,30.53,55.11,Little_bent
10.81,0.00,19.53,19.53,66.47,Little_bent
10.81,21.72,17.34,28.32,17.34,Little_bent
0.00,0.00,8.64,21.72,28.32,Little_bent
0.00,23.91,17.34,26.11,28.32,Little_bent
17.34,17.34,4.31,10.81,10.81,Little_bent
4.31,17.34,0.00,21.72,21.72,Little_bent
6.47,0.00,17.34,4.31,28.32,Little_bent
4.31,4.31,17.34,6.47,28.32,Little_bent
0.00,0.00,17.34,32.74,19.53,Little_bent
8.64,0.00,15.16,12.98,8.64,Little_bent
8.64,8.64,23.91,21.72,21.72,Little_bent
0.00,6.47,8.64,30.53,32.74,Little_bent
17.34,0.00,17.34,17.34,26.11,Little_bent
15.16,15.16,4.31,28.32,17.34,Little_bent
0.00,15.16,19.53,26.11,26.11,Little_bent
8.64,12.98,19.53,26.11,21.72,Little_bent
2.15,19.53,23.91,34.96,28.32,Little_bent
15.16,2.15,21.72,8.64,30.53,Little_bent
0.00,8.64,4.31,19.53,12.98,Little_bent
6.47,0.00,8.64,26.11,0.00,Little_bent
0.00,0.00,0.00,15.16,15.16,Little_bent
12.98,0.00,2.15,19.53,12.98,Little_bent
6.47,0.00,8.64,10.81,30.53,Little_bent
0.00,4.31,12.98,8.64,19.53,Little_bent
8.64,0.00,19.53,23.91,30.53,Little_bent
0.00,4.31,21.72,26.11,30.53,Little_bent
10.81,12.98,28.32,32.74,19.53,Little_bent
19.53,10.81,10.81,39.40,32.74,Little_bent
0.00,17.34,21.72,46.11,6.47,Little_bent
0.00,8.64,8.64,43.87,30.53,Little_bent
6.47,8.64,23.91,34.96,28.32,Little_bent
4.31,10.81,6.47,34.96,12.98,Little_bent
4.31,0.00,21.72,34.96,19.53,Little_bent
10.81,10.81,12.98,37.18,12.98,Little_bent
6.47,0.00,2.15,43.87,28.32,Little_bent
6.47,15.16,23.91,28.32,23.91,Little_bent
0.00,4.31,23.91,52.85,15.16,Little_bent
8.64,6.47,4.31,50.60,39.40,Little_bent
0.00,6.47,4.31,46.11,15.16,Little_bent
0.00,8.64,26.11,39.40,30.53,Little_bent
0.00,0.00,10.81,37.18,30.53,Little_bent
15.16,10.81,26.11,39.40,28.32,Little_bent
6.47,0.00,15.16,34.96,26.11,Little_bent
0.00,0.00,15.16,28.32,32.74,Little_bent
2.15,0.00,21.72,37.18,32.74,Little_bent
4.31,0.00,10.81,21.72,26.11,Little_bent
8.64,0.00,17.34,19.53,37.18,Little_bent
0.00,6.47,23.91,32.74,46.11,Little_bent
8.64,2.15,0.00,23.91,26.11,Little_bent
0.00,6.47,17.34,34.96,39.40,Little_bent
12.98,0.00,2.15,21.72,28.32,Little_bent
0.00,8.64,17.34,19.53,21.72,Little_bent
0.00,12.98,15.16,32.74,12.98,Little_bent
4.31,10.81,15.16,28.32,12.98,Little_bent
0.00,12.98,19.53,41.63,30.53,Little_bent
8.64,6.47,8.64,23.91,34.96,Little_bent
0.00,0.00,28.32,19.53,32.74,Little_bent
2.15,10.81,28.32,34.96,39.40,Little_bent
4.31,0.00,26.11,30.53,26.11,Little_bent
0.00,8.64,10.81,19.53,23.91,Little_bent
0.00,4.31,17.34,26.11,28.32,Little_bent
0.00,8.64,21.72,41.63,30.53,Little_bent
12.98,10.81,28.32,21.72,17.34,Little_bent
0.00,12.98,28.32,34.96,17.34,Little_bent
6.47,6.47,23.91,37.18,43.87,Little_bent
4.31,6.47,4.31,32.74,32.74,Little_bent
8.64,4.31,21.72,30.53,32.74,Little_bent
12.98,8.64,19.53,37.18,28.32,Little_bent
0.00,19.53,21.72,34.96,21.72,Little_bent
4.31,6.47,23.91,34.96,32.74,Little_bent
4.31,4.31,15.16,37.18,21.72,Little_bent
0.00,2.15,26.11,28.32,26.11,Little_bent
10.81,4.31,21.72,32.74,39.40,Little_bent
4.31,2.15,19.53,39.40,32.74,Little_bent
15.16,0.00,23.91,17.34,34.96,Little_bent
15.16,21.72,2.15,23.91,39.40,Little_bent
0.00,4.31,32.74,26.11,23.91,Little_bent
0.00,0.00,19.53,37.18,43.87,Little_bent
0.00,15.16,30.53,39.40,43.87,Little_bent
8.64,10.81,15.16,28.32,57.37,Little_bent
8.64,10.81,23.91,34.96,39.40,Little_bent
6.47,8.64,15.16,28.32,52.85,Little_bent
6.47,6.47,19.53,21.72,52.85,Little_bent
19.53,15.16,17.34,28.32,55.11,Little_bent
0.00,6.47,15.16,39.40,59.64,Little_bent
6.47,8.64,15.16,26.11,43.87,Little_bent
8.64,6.47,26.11,41.63,39.40,Little_bent
10.81,8.64,23.91,39.40,48.35,Little_bent
10.81,10.81,8.64,26.11,48.35,Little_bent
6.47,0.00,17.34,28.32,61.91,Little_bent
0.00,2.15,23.91,39.40,73.33,Little_bent
6.47,12.98,12.98,28.32,75.63,Little_bent
6.47,2.15,30.53,23.91,66.47,Little_bent
10.81,0.00,19.53,41.63,64.19,Little_bent
2.15,21.72,28.32,32.74,73.33,Little_bent
4.31,6.47,19.53,28.32,57.37,Little_bent
6.47,10.81,23.91,30.53,77.94,Little_bent
0.00,19.53,28.32,30.53,68.75,Little_bent
6.47,0.00,23.91,26.11,68.75,Little_bent
0.00,6.47,26.11,32.74,68.75,Little_bent
10.81,15.16,15.16,41.63,75.63,Little_bent
0.00,8.64,15.16,28.32,82.56,Little_bent
8.64,10.81,23.91,41.63,82.56,Little_bent
0.00,0.00,21.72,39.40,66.47,Little_bent
6.47,6.47,19.53,28.32,66.47,Little_bent
0.00,8.64,19.53,41.63,77.94,Little_bent
0.00,0.00,8.64,43.87,57.37,Little_bent
6.47,15.16,21.72,50.60,82.56,Little_bent
0.00,8.64,10.81,37.18,59.64,Little_bent
0.00,0.00,8.64,41.63,66.47,Little_bent
0.00,6.47,23.91,37.18,71.04,Little_bent
0.00,12.98,28.32,37.18,71.04,Little_bent
0.00,2.15,23.91,30.53,64.19,Little_bent
6.47,12.98,21.72,28.32,23.91,Little_bent
0.00,6.47,12.98,43.87,55.11,Little_bent
4.31,0.00,4.31,26.11,41.63,Little_bent
0.00,0.00,26.11,46.11,37.18,Little_bent
0.00,0.00,30.53,37.18,34.96,Little_bent
0.00,8.64,23.91,23.91,15.16,Little_bent
17.34,6.47,17.34,39.40,30.53,Little_bent
0.00,4.31,10.81,50.60,15.16,Little_bent
10.81,12.98,8.64,41.63,43.87,Little_bent
10.81,6.47,28.32,46.11,41.63,Little_bent
8.64,0.00,30.53,21.72,30.53,Little_bent
0.00,0.00,21.72,46.11,37.18,Little_bent
0.00,0.00,6.47,32.74,48.35,Little_bent
4.31,10.81,12.98,50.60,21.72,Little_bent
10.81,17.34,21.72,30.53,28.32,Little_bent
12.98,2.15,15.16,21.72,26.11,Little_bent
8.64,15.16,15.16,46.11,23.91,Little_bent
4.31,4.31,23.91,34.96,43.87,Little_bent
10.81,0.00,26.11,39.40,34.96,Little_bent
0.00,12.98,26.11,48.35,23.91,Little_bent
4.31,10.81,28.32,48.35,23.91,Little_bent
12.98,8.64,2.15,39.40,19.53,Little_bent
15.16,12.98,23.91,48.35,28.32,Little_bent
0.00,6.47,12.98,39.40,52.85,Little_bent
15.16,4.31,21.72,43.87,32.74,Little_bent
4.31,8.64,12.98,43.87,34.96,Little_bent
8.64,6.47,28.32,50.60,21.72,Little_bent
12.98,4.31,21.72,39.40,34.96,Little_bent
0.00,19.53,19.53,48.35,41.63,Little_bent
17.34,8.64,12.98,43.87,43.87,Little_bent
8.64,10.81,21.72,46.11,41.63,Little_bent
8.64,2.15,30.53,41.63,41.63,Little_bent
15.16,10.81,32.74,26.11,41.63,Little_bent
0.00,0.00,23.91,28.32,34.96,Little_bent
6.47,0.00,32.74,34.96,26.11,Little_bent
8.64,2.15,28.32,26.11,34.96,Little_bent
2.15,12.98,21.72,34.96,28.32,Little_bent
8.64,8.64,6.47,32.74,41.63,Little_bent
10.81,17.34,17.34,28.32,46.11,Little_bent
0.00,10.81,8.64,34.96,50.60,Little_bent
0.00,15.16,28.32,32.74,41.63,Little_bent
17.34,10.81,12.98,34.96,21.72,Little_bent
15.16,17.34,21.72,37.18,41.63,Little_bent
6.47,12.98,19.53,28.32,32.74,Little_bent
12.98,17.34,19.53,28.32,43.87,Little_bent
17.34,8.64,4.31,23.91,28.32,Little_bent
0.00,0.00,21.72,34.96,39.40,Little_bent
23.91,6.47,10.81,39.40,39.40,Little_bent
2.15,15.16,10.81,34.96,34.96,Little_bent
4.31,0.00,17.34,28.32,43.87,Little_bent
0.00,17.34,0.00,37.18,46.11,Little_bent
4.31,12.98,26.11,37.18,43.87,Little_bent
0.00,15.16,28.32,39.40,43.87,Little_bent
0.00,0.00,17.34,37.18,37.18,Little_bent
2.15,10.81,8.64,32.74,41.63,Little_bent
12.98,4.31,26.11,32.74,37.18,Little_bent
2.15,12.98,19.53,32.74,43.87,Little_bent
2.15,4.31,17.34,39.40,37.18,Little_bent
12.98,0.00,15.16,41.63,50.60,Little_bent
6.47,6.47,10.81,32.74,41.63,Little_bent
8.64,19.53,26.11,19.53,50.60,Little_bent
12.98,17.34,19.53,39.40,34.96,Little_bent
12.98,10.81,8.64,50.60,21.72,Little_bent
0.00,0.00,15.16,28.32,12.98,Little_bent
17.34,8.64,30.53,41.63,34.96,Little_bent
0.00,8.64,12.98,23.91,41.63,Little_bent
10.81,12.98,26.11,28.32,28.32,Little_bent
10.81,2.15,28.32,28.32,23.91,Little_bent
2.15,10.81,23.91,37.18,43.87,Little_bent
6.47,0.00,8.64,34.96,30.53,Little_bent
6.47,8.64,15.16,46.11,34.96,Little_bent
0.00,15.16,23.91,37.18,37.18,Little_bent
0.00,10.81,19.53,46.11,19.53,Little_bent
10.81,8.64,30.53,46.11,37.18,Little_bent
0.00,17.34,8.64,28.32,34.96,Little_bent
10.81,2.15,28.32,37.18,43.87,Little_bent
6.47,19.53,19.53,48.35,39.40,Little_bent
0.00,12.98,26.11,43.87,46.11,Little_bent
10.81,19.53,21.72,43.87,52.85,Little_bent
6.47,4.31,26.11,50.60,41.63,Little_bent
8.64,15.16,17.34,32.74,37.18,Little_bent
10.81,10.81,17.34,39.40,46.11,Little_bent
6.47,12.98,19.53,41.63,43.87,Little_bent
8.64,4.31,32.74,32.74,34.96,Little_bent
8.64,4.31,26.11,39.40,34.96,Little_bent
0.00,10.81,41.63,23.91,39.40,Little_bent
4.31,6.47,19.53,46.11,28.32,Little_bent
6.47,8.64,21.72,34.96,46.11,Little_bent
8.64,6.47,17.34,41.63,26.11,Little_bent
0.00,8.64,34.96,37.18,34.96,Little_bent
15.16,10.81,12.98,43.87,32.74,Little_bent
0.00,0.00,26.11,34.96,48.35,Little_bent
4.31,10.81,30.53,46.11,41.63,Little_bent
0.00,10.81,21.72,39.40,52.85,Little_bent
8.64,10.81,23.91,30.53,48.35,Little_bent
2.15,4.31,17.34,39.40,39.40,Little_bent
0.00,19.53,15.16,23.91,37.18,Little_bent
19.53,6.47,30.53,41.63,34.96,Little_bent
19.53,19.53,21.72,37.18,34.96,Little_bent
15.16,0.00,23.91,43.87,48.35,Little_bent
4.31,8.64,30.53,32.74,46.11,Little_bent
0.00,2.15,28.32,43.87,37.18,Little_bent
6.47,0.00,12.98,43.87,32.74,Little_bent
6.47,8.64,30.53,28.32,37.18,Little_bent
8.64,0.00,26.11,46.11,57.37,Little_bent
12.98,0.00,34.96,37.18,46.11,Little_bent
2.15,17.34,28.32,37.18,43.87,Little_bent
8.64,12.98,30.53,41.63,21.72,Little_bent
10.81,0.00,21.72,50.60,39.40,Little_bent
4.31,0.00,30.53,15.16,43.87,Little_bent
17.34,17.34,34.96,32.74,32.74,Little_bent
0.00,2.15,32.74,46.11,21.72,Little_bent
4.31,12.98,30.53,39.40,28.32,Little_bent
12.98,0.00,30.53,46.11,21.72,Little_bent
0.00,6.47,30.53,23.91,26.11,Little_bent
17.34,15.16,12.98,37.18,37.18,Little_bent
2.15,2.15,23.91,28.32,48.35,Little_bent
8.64,0.00,30.53,28.32,21.72,Little_bent
0.00,0.00,19.53,26.11,46.11,Little_bent
12.98,15.16,12.98,41.63,43.87,Little_bent
4.31,8.64,28.32,43.87,41.63,Little_bent
15.16,8.64,28.32,21.72,23.91,Little_bent
0.00,0.00,26.11,39.40,37.18,Little_bent
15.16,8.64,12.98,41.63,46.11,Little_bent
6.47,15.16,19.53,41.63,39.40,Little_bent
0.00,2.15,19.53,32.74,32.74,Little_bent
0.00,15.16,23.91,30.53,34.96,Little_bent
8.64,19.53,28.32,34.96,41.63,Little_bent
4.31,10.81,26.11,32.74,46.11,Little_bent
0.00,6.47,28.32,41.63,41.63,Little_bent
4.31,8.64,26.11,48.35,41.63,Little_bent
0.00,15.16,15.16,41.63,43.87,Little_bent
6.47,2.15,30.53,32.74,30.53,Little_bent
10.81,0.00,26.11,26.11,43.87,Little_bent
17.34,10.81,17.34,32.74,32.74,Little_bent
0.00,0.00,21.72,26.11,48.35,Little_bent
21.72,2.15,23.91,39.40,48.35,Little_bent
17.34,15.16,4.31,28.32,32.74,Little_bent
15.16,12.98,15.16,30.53,37.18,Little_bent
6.47,8.64,10.81,37.18,34.96,Little_bent
10.81,12.98,30.53,39.40,50.60,Little_bent
6.47,2.15,15.16,32.74,50.60,Little_bent
19.53,23.91,37.18,28.32,43.87,Little_bent
4.31,12.98,12.98,34.96,39.40,Little_bent
6.47,0.00,21.72,28.32,34.96,Little_bent
4.31,2.15,6.47,41.63,52.85,Little_bent
23.91,2.15,10.81,43.87,50.60,Little_bent
0.00,0.00,23.91,37.18,48.35,Little_bent
17.34,2.15,32.74,39.40,26.11,Little_bent
0.00,10.81,6.47,41.63,34.96,Little_bent
8.64,12.98,12.98,41.63,34.96,Little_bent
10.81,0.00,34.96,34.96,39.40,Little_bent
4.31,15.16,6.47,39.40,34.96,Little_bent
8.64,2.15,28.32,32.74,39.40,Little_bent
0.00,17.34,12.98,23.91,55.11,Little_bent
2.15,19.53,12.98,37.18,50.60,Little_bent
4.31,12.98,34.96,43.87,43.87,Little_bent
0.00,2.15,19.53,28.32,55.11,Little_bent
2.15,12.98,19.53,19.53,43.87,Little_bent
15.16,6.47,23.91,39.40,46.11,Little_bent
0.00,21.72,28.32,28.32,46.11,Little_bent
0.00,0.00,19.53,32.74,55.11,Little_bent
12.98,0.00,12.98,37.18,43.87,Little_bent
8.64,8.64,17.34,32.74,48.35,Little_bent
6.47,2.15,37.18,34.96,43.87,Little_bent
4.31,12.98,17.34,26.11,41.63,Little_bent
0.00,0.00,26.11,41.63,39.40,Little_bent
8.64,0.00,19.53,46.11,50.60,Little_bent
17.34,17.34,15.16,37.18,46.11,Little_bent
2.15,15.16,10.81,41.63,43.87,Little_bent
15.16,8.64,34.96,41.63,34.96,Little_bent
2.15,6.47,21.72,46.11,37.18,Little_bent
6.47,8.64,19.53,41.63,43.87,Little_bent
8.64,10.81,34.96,46.11,26.11,Little_bent
8.64,4.31,32.74,41.63,30.53,Little_bent
10.81,12.98,23.91,26.11,48.35,Little_bent
0.00,8.64,21.72,28.32,34.96,Little_bent
6.47,12.98,30.53,39.40,39.40,Little_bent
10.81,0.00,28.32,37.18,32.74,Little_bent
8.64,8.64,10.81,46.11,43.87,Little_bent
12.98,2.15,23.91,34.96,30.53,Little_bent
0.00,6.47,34.96,32.74,23.91,Little_bent
10.81,0.00,32.74,32.74,28.32,Little_bent
8.64,10.81,28.32,23.91,41.63,Little_bent
6.47,15.16,17.34,41.63,46.11,Little_bent
0.00,2.15,17.34,19.53,28.32,Little_bent
8.64,6.47,23.91,43.87,28.32,Little_bent
0.00,4.31,19.53,28.32,23.91,Little_bent
8.64,4.31,23.91,46.11,32.74,Little_bent
0.00,4.31,17.34,41.63,28.32,Little_bent
0.00,8.64,30.53,41.63,34.96,Little_bent
17.34,0.00,32.74,32.74,39.40,Little_bent
2.15,2.15,21.72,39.40,34.96,Little_bent
0.00,2.15,21.72,39.40,37.18,Little_bent
15.16,10.81,19.53,43.87,37.18,Little_bent
4.31,0.00,34.96,28.32,37.18,Little_bent
0.00,0.00,26.11,43.87,30.53,Little_bent
6.47,0.00,21.72,21.72,28.32,Little_bent
0.00,10.81,34.96,37.18,48.35,Little_bent
8.64,0.00,28.32,34.96,39.40,Little_bent
15.16,17.34,32.74,39.40,41.63,Little_bent
10.81,0.00,23.91,46.11,28.32,Little_bent
0.00,0.00,30.53,21.72,19.53,Little_bent
12.98,0.00,34.96,39.40,46.11,Little_bent
0.00,0.00,15.16,46.11,32.74,Little_bent
10.81,10.81,17.34,32.74,43.87,Little_bent
2.15,8.64,23.91,32.74,32.74,Little_bent
0.00,0.00,30.53,41.63,30.53,Little_bent
2.15,21.72,34.96,37.18,34.96,Little_bent
15.16,0.00,15.16,32.74,19.53,Little_bent
0.00,10.81,12.98,39.40,32.74,Little_bent
19.53,8.64,32.74,34.96,41.63,Little_bent
8.64,2.15,37.18,48.35,26.11,Little_bent
12.98,0.00,15.16,39.40,37.18,Little_bent
21.72,10.81,21.72,37.18,32.74,Little_bent
